presvote20post,birthyr,gender4,educ,race,urbancity,religpew,gunown,edloan,vvweight,inputstate,pid7,votereg,faminc_new
1,1948,2,6,2,1,1,2,2,1.0221572711,51,1,1,8
1,1996,1,5,1,1,10,NA,NA,0.9787865179,6,1,1,4
1,2002,1,3,6,2,10,NA,NA,NA,13,1,1,13
1,1997,1,5,1,1,2,3,2,NA,12,1,1,12
1,1984,1,5,1,1,5,3,2,NA,36,1,1,7
1,2002,3,3,3,2,11,3,1,2.1879827791,6,2,1,12
1,1964,2,2,1,4,11,1,2,NA,32,2,1,97
1,1991,2,5,2,1,1,3,2,NA,17,2,1,8
6,1978,2,5,1,3,11,2,1,0.572746331,53,6,1,12
1,1995,1,3,1,1,11,NA,NA,NA,27,4,1,3
1,1966,2,2,2,4,12,NA,NA,0.9020019071,48,1,1,97
3,1990,1,5,1,1,10,NA,NA,NA,6,4,1,12
NA,2003,1,3,4,2,1,3,2,0.3004771832,6,2,1,11
4,1982,1,5,1,4,11,3,1,0.692777213,6,4,1,3
2,1997,2,5,1,1,12,3,2,NA,38,7,1,15
2,1977,1,5,1,2,1,NA,NA,0.6831922639,51,5,1,11
1,1974,1,6,1,1,2,1,1,NA,12,2,1,12
1,1985,1,2,1,2,2,NA,NA,NA,40,2,1,8
1,2000,2,3,1,1,2,3,2,NA,6,1,1,9
1,2000,2,3,1,1,2,3,2,NA,6,1,1,10
4,1977,1,4,6,1,9,3,2,0.4103320652,6,3,1,6
1,1988,1,3,1,2,2,2,2,0.8544807329,13,3,1,2
3,1960,1,2,1,2,2,NA,NA,NA,6,4,1,3
1,1993,1,2,4,2,11,3,2,5.5605863255,6,2,1,97
1,1995,2,1,2,4,1,NA,NA,0.8501437153,39,1,1,4
6,1969,2,2,1,3,1,3,2,NA,27,6,1,2
1,1995,1,2,3,2,2,3,2,NA,17,6,1,2
1,1951,1,6,4,1,9,3,2,0.849646793,6,1,1,13
1,1996,2,2,3,1,2,2,2,NA,48,1,1,6
6,1989,1,2,1,4,11,2,2,NA,13,4,1,2
6,2002,1,3,4,1,1,NA,NA,NA,42,3,1,97
6,1978,2,3,1,3,1,3,1,0.531588186,12,3,1,7
1,1995,1,2,1,2,7,3,2,NA,12,3,1,10
1,1997,1,5,1,1,2,3,2,NA,6,1,1,12
1,1996,1,5,2,1,1,NA,NA,NA,18,1,1,6
2,1977,1,2,1,1,9,3,2,NA,49,6,1,5
2,1966,2,2,5,1,2,NA,NA,NA,48,7,1,1
2,1993,1,2,3,1,12,3,2,3.5521177643,41,5,1,6
NA,2004,2,2,2,1,1,8,2,0.4166560092,12,2,1,3
6,1987,2,2,1,4,1,1,1,NA,54,6,1,4
2,1960,2,2,1,3,12,2,2,1.0319284874,39,7,1,2
1,1976,2,2,3,3,2,3,2,1.5135419475,6,1,1,3
1,1981,1,2,1,1,9,NA,NA,NA,12,1,1,7
1,1991,2,5,1,2,1,3,2,0.773171532,39,2,1,6
1,1985,1,5,1,1,1,3,1,NA,39,1,1,8
NA,2003,2,2,4,2,2,2,2,1.3357350911,53,2,1,6
1,1987,1,3,1,2,10,3,1,1.033286201,34,2,1,9
6,2003,1,3,6,2,6,3,2,0.3864751404,6,5,1,9
6,1993,2,2,3,1,11,NA,NA,NA,48,5,1,NA
2,1948,1,4,1,4,1,8,2,NA,29,7,1,7
2,1989,2,2,1,2,1,3,2,0.2086904167,39,7,1,8
6,1985,1,2,1,4,11,2,2,0.7699197952,22,4,1,4
6,2001,2,2,2,2,11,NA,NA,NA,32,8,2,97
1,1981,1,5,1,1,1,3,1,NA,39,6,1,10
2,1997,2,5,1,1,12,3,2,NA,6,7,1,15
2,1958,1,6,1,2,2,3,2,0.970742137,39,7,1,12
1,1994,2,5,2,2,12,3,2,NA,48,2,1,5
2,1981,1,2,7,5,12,NA,NA,0.3281242198,53,4,1,4
6,1997,2,1,3,3,9,NA,NA,NA,35,7,1,2
1,1961,2,5,1,1,5,3,2,0.658117849,29,2,1,2
1,1997,1,5,1,1,2,3,2,NA,6,1,1,12
1,1993,1,3,3,1,11,3,1,2.0188072563,6,4,1,4
2,1994,1,5,1,1,11,3,1,NA,36,4,1,9
NA,2004,1,2,1,1,2,NA,NA,NA,29,4,2,1
2,1984,2,4,1,4,1,8,1,NA,53,5,1,97
1,1995,2,5,1,5,12,3,1,1.5285897011,39,4,1,6
2,1992,1,2,1,1,11,NA,NA,NA,29,7,1,4
1,1965,1,4,2,2,11,3,2,0.6993939395,13,1,1,8
6,1955,1,3,2,5,11,8,2,NA,39,4,3,5
1,2000,1,3,1,1,4,3,2,NA,34,1,1,9
2,1985,1,5,1,1,2,NA,NA,NA,6,2,1,8
1,1955,1,2,1,4,12,1,2,0.493422744,54,3,1,4
6,1988,1,5,2,1,12,8,2,NA,35,4,2,97
1,2000,1,3,1,1,4,3,2,NA,34,1,1,9
2,1965,2,2,1,2,11,2,2,0.9429681678,36,7,1,10
2,2000,1,2,5,1,7,NA,NA,NA,6,7,1,8
1,2000,1,3,1,1,2,3,2,NA,34,1,1,8
1,1981,1,2,1,2,9,3,2,NA,12,1,1,4
2,1997,2,2,2,2,11,3,2,NA,48,2,1,2
6,1992,3,2,1,5,12,1,2,0.272884536,39,4,1,1
6,1986,1,2,1,5,1,1,2,NA,51,8,1,1
1,1972,1,5,1,2,11,3,2,0.4270363924,15,4,1,13
1,2000,1,1,1,1,2,NA,NA,NA,48,1,1,1
1,1983,2,5,2,1,1,1,2,0.5292600889,20,2,1,4
1,1989,2,5,2,3,1,3,1,0.4812616019,28,2,1,5
1,1984,2,2,1,2,2,2,2,0.7718434253,9,8,1,6
2,1979,1,2,1,4,12,3,1,NA,18,4,1,5
6,1995,2,3,3,4,11,3,2,NA,6,2,2,7
1,1961,1,4,2,1,11,2,2,NA,13,3,1,97
1,1961,1,5,1,2,10,3,2,0.3521390265,12,3,1,11
1,1956,2,2,1,1,2,3,2,0.6858981369,26,1,1,2
2,2002,1,2,1,2,11,3,2,2.8200914859,47,2,2,2
6,2003,1,2,3,1,1,NA,NA,2.2519134573,4,4,1,2
2,1986,1,3,1,4,11,8,2,NA,41,7,1,97
2,1959,1,5,1,2,1,1,2,0.939402274,47,7,1,8
1,1988,1,5,1,1,2,1,1,0.8386447774,48,1,1,12
1,1960,2,4,2,4,11,3,2,0.4427827984,36,2,1,5
6,1999,1,3,2,1,11,1,2,NA,17,2,1,97
1,2002,2,2,1,3,9,3,2,NA,17,4,1,3
1,1980,2,5,1,1,9,3,2,0.6035146952,39,3,1,9
6,1984,1,4,6,3,12,NA,NA,NA,26,5,1,5
2,1992,1,5,1,2,1,NA,NA,0.9002103172,47,7,1,11
2,1960,1,5,1,2,12,3,2,0.8895457465,49,5,1,12
1,1968,2,6,1,3,5,3,2,0.7118212025,12,3,1,13
1,1986,1,5,1,1,2,3,2,NA,36,1,1,9
1,1979,2,5,3,2,2,3,1,1.1105521298,17,1,1,7
1,1950,2,1,1,4,1,3,2,1.9692568722,36,1,1,2
2,1965,1,5,1,3,1,1,2,1.0481210715,28,7,1,9
1,1961,1,5,1,2,11,3,2,0.6863250608,4,3,1,10
2,1992,1,2,1,2,1,NA,NA,NA,18,5,1,2
1,1959,2,5,1,4,10,1,2,0.7313636131,51,3,1,11
2,1961,1,2,1,4,2,3,2,0.9677170203,36,7,1,4
2,1997,2,4,1,3,2,3,1,1.3329126738,42,3,1,1
1,1990,2,5,1,3,11,2,1,0.9850329373,21,1,1,1
2,1998,1,4,3,3,11,1,2,NA,6,7,1,3
6,1981,1,4,3,1,2,NA,NA,NA,12,2,1,5
1,1996,1,5,2,1,1,8,2,NA,48,1,1,7
6,1970,2,1,5,1,12,3,2,NA,6,1,1,1
1,1993,3,6,1,2,9,3,1,1.1027684582,25,3,1,11
2,1986,2,1,1,1,11,NA,NA,NA,22,6,1,3
1,1970,2,2,1,4,11,2,2,0.7859264273,23,6,1,9
1,1995,2,5,2,1,12,3,1,5.8040656505,36,4,1,2
2,1982,2,2,1,4,10,1,2,NA,53,7,1,8
2,1983,1,2,1,2,2,3,2,NA,10,7,1,8
1,1961,1,3,2,3,1,3,2,NA,45,1,1,5
2,1956,1,2,1,2,2,3,2,1.8283226538,36,7,1,6
5,1956,1,4,1,2,12,3,2,NA,12,4,1,2
2,1985,2,2,1,4,11,1,2,0.9913829968,23,7,1,11
2,1978,2,2,1,2,1,8,1,0.9608877309,42,7,1,6
2,1967,1,5,1,3,1,3,1,1.1288657439,21,7,1,11
1,1944,1,3,1,3,11,3,2,0.3851806835,34,2,1,6
1,1953,2,3,2,1,1,3,1,0.5291098168,12,4,1,97
6,1978,2,2,1,1,3,3,2,0.4143511797,49,2,1,4
1,2000,1,3,1,1,2,3,2,NA,42,1,1,8
1,1999,1,3,1,1,2,3,2,NA,42,1,1,8
1,1999,1,3,1,1,2,3,2,NA,42,1,1,9
6,1978,1,1,1,4,12,3,2,NA,13,7,1,1
1,1965,1,4,1,3,9,3,2,0.5657954001,18,3,1,8
2,1964,2,2,1,4,2,2,2,NA,48,7,1,1
6,1993,1,1,3,3,12,3,2,NA,48,4,2,6
6,1986,2,5,1,2,10,3,1,NA,6,1,2,14
2,1963,1,5,1,3,1,NA,NA,0.6106526955,17,4,1,9
2,1996,1,5,2,1,5,2,2,NA,6,5,1,6
2,1959,1,6,1,2,1,3,2,1.3877430164,26,7,1,9
6,1989,1,2,3,2,1,3,1,NA,13,7,1,4
1,1967,1,5,1,2,2,1,2,0.5394995427,13,3,1,8
6,1980,2,3,1,4,12,3,1,NA,47,4,2,3
1,1951,2,5,2,1,1,3,2,0.743552499,26,1,1,3
2,1961,1,4,1,2,2,3,2,NA,4,7,1,4
1,1970,1,5,1,1,10,3,2,0.6116442131,6,2,1,12
2,1985,1,2,1,4,11,NA,NA,NA,5,5,1,6
6,1988,2,4,1,3,11,3,2,NA,34,2,3,5
2,1960,1,6,1,2,1,1,2,1.2436319964,39,7,1,12
6,1993,1,2,1,4,12,NA,NA,NA,36,4,3,3
1,1982,2,5,1,4,11,3,2,0.9850329373,21,2,1,11
1,2000,1,3,1,1,2,3,2,NA,17,1,1,10
1,2000,2,2,2,1,2,3,2,NA,36,1,1,4
1,1987,2,3,1,2,1,2,2,1.2150959821,6,2,1,1
1,1984,2,3,1,1,1,8,1,0.7826817956,29,4,1,5
1,1997,1,5,1,1,2,3,2,NA,36,1,1,12
1,2000,2,4,1,1,6,1,1,3.5955468715,36,1,1,7
1,1955,1,6,3,4,10,3,2,0.3832796735,53,3,1,12
1,1995,2,5,1,2,7,3,1,NA,26,4,2,3
6,1995,1,3,1,1,10,NA,NA,NA,12,1,1,2
1,1978,2,3,1,1,9,3,2,0.7513414221,12,3,1,3
1,1995,1,4,6,2,9,3,1,0.5585500778,6,2,1,97
2,1993,2,6,1,3,11,3,1,1.5359930337,17,6,1,6
2,1996,2,5,2,2,2,2,1,NA,36,7,1,5
1,1958,2,5,1,2,2,2,2,0.7788055859,42,6,1,11
6,1993,1,2,1,3,11,NA,NA,NA,48,4,1,3
2,1996,2,3,1,3,1,2,2,1.3914574328,1,7,1,6
6,2000,1,3,1,1,11,NA,NA,NA,55,4,2,10
1,1998,2,5,2,1,4,3,2,NA,48,3,1,97
2,1980,1,2,1,1,2,NA,NA,NA,39,7,1,4
1,1999,2,3,1,3,11,3,1,1.9632054912,36,1,1,2
6,1983,1,2,1,3,11,NA,NA,NA,31,4,2,1
1,1971,1,5,3,2,2,3,2,0.6132302545,12,2,1,5
6,1976,2,1,3,1,12,3,2,NA,48,4,2,5
1,1991,1,4,2,2,10,NA,NA,NA,16,3,1,1
1,1974,2,6,1,2,11,3,1,0.9645718988,36,2,1,7
1,1947,2,6,1,2,1,2,2,0.5932583951,12,1,1,11
1,1948,1,3,1,1,1,3,2,0.3636974056,51,3,1,4
6,1987,1,2,1,1,11,3,2,NA,33,4,2,7
6,1994,2,2,2,1,11,3,2,NA,36,2,2,3
2,1972,2,5,7,3,1,3,2,0.5510181194,19,7,1,10
1,1953,2,1,1,2,1,3,2,NA,39,7,1,4
2,1960,1,3,6,1,12,NA,NA,NA,29,7,1,9
2,1966,1,5,7,2,1,8,2,0.1247517136,24,4,1,97
5,1940,1,2,1,2,2,3,2,0.1429974564,12,7,1,8
2,1999,1,2,1,2,11,NA,NA,NA,12,7,1,5
2,1985,2,4,1,2,10,NA,NA,NA,42,2,1,10
1,1994,2,5,3,3,1,3,1,NA,17,1,1,5
6,1972,1,3,2,4,11,1,2,NA,39,8,1,9
6,1998,1,2,2,1,1,NA,NA,NA,25,8,1,4
2,1992,1,2,1,2,11,1,2,NA,48,7,1,8
2,1996,2,6,2,1,2,NA,NA,NA,12,2,1,7
2,1964,1,2,1,2,1,1,2,NA,48,5,1,11
2,1966,2,2,1,2,11,1,2,NA,48,7,1,2
2,1957,1,3,4,1,1,1,2,1.7668415358,12,5,1,3
6,1990,2,2,3,4,2,NA,NA,NA,31,4,2,97
1,1985,1,5,2,1,1,1,1,NA,24,1,1,6
1,1981,1,3,1,3,10,1,2,NA,39,3,1,6
2,1980,1,5,6,4,1,8,2,0.963651328,55,5,1,12
6,1970,1,5,7,3,12,3,2,NA,36,3,2,97
1,1961,2,5,2,2,1,1,2,0.5696486174,45,1,1,97
1,1958,1,4,2,1,2,3,2,0.6648683232,36,1,1,4
1,1963,2,2,1,3,10,3,2,0.8978866109,37,3,1,3
3,1970,1,5,6,2,7,8,2,NA,39,4,1,9
2,1979,1,3,1,4,3,1,2,NA,49,6,1,8
1,1988,1,3,2,4,1,3,2,NA,20,2,1,2
3,1998,1,5,4,1,9,3,2,0.6974831385,12,5,1,8
1,1950,1,6,2,2,1,3,2,0.6702746083,13,3,1,11
1,1995,2,6,1,1,1,3,1,NA,42,1,1,6
1,1976,2,5,1,2,5,2,2,0.7016701177,9,2,1,12
1,1986,2,5,3,3,10,3,1,0.7547792556,42,1,1,8
2,1994,2,3,1,4,11,2,1,1.734667681,54,7,1,3
2,1982,1,4,1,4,11,3,2,1.1050487195,8,4,1,3
1,1994,2,5,1,2,5,3,2,1.0701870361,13,2,1,97
6,1995,1,5,1,2,1,3,1,3.1958807096,39,5,1,9
2,1962,1,4,1,2,2,3,2,0.7579330168,16,6,1,5
5,1975,1,3,7,1,9,3,2,0.0838431019,36,4,1,8
2,1961,1,5,3,1,1,1,2,0.4465905771,48,7,1,5
1,1965,2,3,3,2,11,3,2,0.4496111136,36,1,1,9
1,1947,1,4,1,2,8,3,2,0.3094113816,12,1,1,9
6,1975,1,2,3,2,11,3,2,NA,48,3,2,6
1,1960,1,5,1,4,11,2,2,0.4717916547,26,4,1,9
2,1995,2,3,1,3,1,2,1,NA,26,7,1,5
NA,2004,1,1,1,1,11,3,2,0.7291937082,12,4,1,97
2,1973,2,4,4,1,1,1,2,NA,46,4,1,97
1,1948,1,4,1,1,2,3,2,0.6743254836,6,2,1,11
2,1970,2,2,1,2,2,1,2,1.0802404995,12,7,1,10
6,1982,2,2,3,1,12,3,2,1.7961249805,36,2,1,6
2,1980,2,3,3,3,1,3,1,0.5664519817,12,6,1,2
2,1946,1,3,1,2,2,1,2,0.2186190061,12,7,1,9
2,1936,1,1,1,4,1,NA,NA,2.9320844389,42,4,1,2
1,1996,1,5,1,2,11,3,2,NA,55,1,1,8
1,1965,2,4,1,2,2,2,2,0.613757078,42,1,1,8
1,1964,1,3,1,2,1,3,2,0.6235282868,37,1,1,6
2,1956,1,2,1,2,11,1,1,0.7373142836,48,6,1,7
2,1962,2,2,1,4,1,3,2,0.6946459014,21,7,1,14
1,1981,2,5,1,1,2,3,2,NA,48,1,1,8
1,1980,1,4,2,1,2,3,2,NA,42,6,1,8
2,1943,1,3,1,4,1,1,2,0.7630286017,12,7,1,4
6,1975,2,4,3,1,2,3,2,NA,22,2,2,6
6,1990,1,2,3,1,11,NA,NA,0.78262419,6,8,1,1
1,1964,1,4,2,2,11,2,1,0.914821519,21,1,1,8
2,1995,2,2,1,3,1,3,2,NA,47,7,1,4
6,1998,1,2,6,4,1,2,2,NA,1,4,3,4
1,1990,1,5,3,1,2,NA,NA,NA,25,7,1,16
5,1979,1,4,1,4,11,1,2,0.3284746251,48,4,1,9
2,1958,2,2,1,2,2,3,2,1.2368537489,17,7,1,6
1,1955,2,1,1,2,11,3,2,2.1271941168,17,2,1,12
1,1998,1,5,6,3,9,3,2,1.3798268904,42,2,1,13
2,1954,1,4,1,2,1,3,2,NA,34,5,1,12
2,1978,1,3,1,4,10,1,2,NA,48,5,1,1
2,1985,1,3,3,1,11,1,2,NA,6,6,1,3
6,1986,2,2,3,4,2,1,2,NA,5,4,2,6
6,1989,2,2,1,4,10,2,2,NA,23,4,2,6
1,1953,2,3,2,2,11,3,2,0.5643174153,34,2,1,97
1,1967,2,5,1,3,2,NA,NA,0.5313969574,39,1,1,14
2,1948,1,3,1,4,2,1,2,0.5136583853,51,4,1,97
1,1990,1,2,2,1,6,3,1,NA,13,1,1,4
4,2000,1,3,6,3,7,NA,NA,1.0863138043,39,4,1,6
1,1991,2,2,1,1,1,3,2,NA,34,2,1,3
6,1972,2,5,5,3,12,1,1,NA,5,4,1,2
6,1998,1,2,2,1,12,NA,NA,NA,12,4,1,NA
6,1982,2,5,1,1,10,3,2,NA,18,7,1,1
2,1980,1,3,2,4,1,NA,NA,NA,12,7,1,5
2,1953,1,2,1,2,2,3,2,0.4878957365,25,4,1,9
2,1950,2,5,7,2,2,3,2,0.4771041552,51,7,1,9
6,1991,2,1,3,3,11,NA,NA,NA,42,8,2,1
1,1954,1,3,1,4,11,3,2,0.6371066028,41,1,1,5
1,1994,1,3,3,1,11,3,2,1.6571341142,48,3,1,6
6,1992,1,2,2,2,12,NA,NA,NA,39,4,2,3
6,1993,2,4,3,2,1,3,2,NA,12,4,2,2
2,1960,1,2,1,3,1,1,2,1.5511067947,13,7,1,7
2,1950,1,4,1,2,1,3,2,NA,36,4,1,6
1,1996,1,3,6,1,11,NA,NA,2.8468716389,41,3,1,5
6,2000,1,5,6,1,11,1,2,NA,39,2,1,3
1,1964,2,3,1,4,11,1,2,0.5628090081,48,1,1,1
6,1995,2,3,1,4,1,2,2,NA,47,7,2,97
1,1950,1,4,1,2,1,1,2,0.4631822307,27,1,1,10
2,1968,2,4,1,4,1,8,2,1.489047099,53,7,1,97
1,1992,1,4,3,2,9,3,1,0.8741956812,8,1,1,7
NA,2004,2,2,8,2,6,2,2,NA,39,4,2,16
NA,2004,2,3,1,1,10,2,1,NA,46,1,1,9
6,2000,3,4,1,2,12,3,2,1.2764281256,29,2,1,3
1,1979,1,3,2,4,1,NA,NA,NA,13,1,2,5
1,1997,1,3,6,2,10,3,1,0.9104720877,36,3,1,10
2,1952,1,3,1,4,1,2,2,NA,17,7,1,11
6,1983,2,3,6,1,12,NA,NA,NA,26,2,1,1
1,1956,2,4,1,1,10,3,2,0.5292416539,42,1,1,3
1,1962,1,6,1,2,9,3,1,0.8535835224,34,4,1,14
6,1994,2,3,1,3,11,NA,NA,NA,19,3,1,7
2,1963,1,3,1,1,2,1,2,0.6881736361,32,5,1,9
1,1957,2,5,7,2,9,3,2,0.2993480847,25,1,1,10
1,1965,1,5,4,2,9,3,2,1.4556620251,12,1,1,97
2,1956,1,4,1,3,2,3,2,NA,27,5,1,6
1,1997,1,2,6,1,9,1,2,NA,2,2,1,4
1,2001,1,2,1,1,11,NA,NA,NA,36,1,1,2
1,1978,2,1,3,1,2,3,2,4.4869251677,6,2,1,6
2,1961,1,3,1,1,1,1,2,0.8273841525,12,7,1,14
1,1952,2,5,8,2,1,1,2,0.1030416892,42,6,1,11
2,1988,2,4,1,2,11,1,1,NA,29,6,1,12
2,1983,2,2,3,2,11,NA,NA,NA,39,4,3,7
1,1967,1,6,3,2,9,3,2,0.6680826865,36,1,1,14
1,1950,1,3,1,2,1,3,2,0.5436516407,48,4,1,10
6,1973,2,5,3,2,1,8,1,1.5368862034,48,7,1,2
6,1956,2,2,1,2,11,3,2,0.2616484347,24,2,1,5
2,1965,2,2,3,3,1,1,1,2.3659565047,4,7,1,1
2,1994,1,4,1,2,9,3,2,NA,27,7,1,2
NA,2003,2,3,1,1,10,2,2,0.3626435478,13,3,1,10
6,1950,1,3,1,2,2,3,2,NA,39,4,2,7
2,1952,1,2,1,1,1,NA,NA,NA,6,1,1,3
1,1980,1,4,3,2,2,1,2,0.6437289733,34,1,1,8
1,1961,1,5,6,2,9,3,2,0.4792506153,34,3,1,12
6,1995,1,2,2,1,11,3,2,NA,47,4,2,6
1,1999,1,5,1,1,10,1,2,2.1166298121,39,3,1,11
1,1990,1,2,1,2,12,3,1,1.0899954178,12,8,1,4
1,1987,1,4,1,2,3,1,2,1.1351988002,49,2,1,5
2,1942,1,6,1,2,5,3,2,0.9694814413,34,7,1,12
1,1956,1,4,1,2,11,3,2,0.5126344528,26,1,1,10
1,2001,2,3,1,1,11,2,2,2.2038367786,45,2,1,10
1,1999,2,5,2,3,6,3,1,0.8428932269,26,2,1,8
1,1950,1,3,1,1,9,3,2,NA,36,1,1,6
2,1994,2,5,1,2,11,NA,NA,NA,25,7,1,10
1,1963,2,5,1,1,9,3,2,0.6734984263,48,1,1,9
1,1989,2,5,3,4,11,2,2,0.6536460515,30,3,1,6
2,2002,1,3,1,3,1,1,2,4.6737412223,54,7,1,10
2,1978,2,5,1,1,1,2,2,1.6212638371,27,7,1,9
1,1976,1,3,1,4,11,1,2,0.3552345057,21,2,1,5
6,1993,2,4,2,1,1,3,1,NA,12,5,2,3
1,1999,2,5,2,1,2,3,1,NA,36,4,1,11
2,2000,2,5,1,2,1,NA,NA,0.7161708866,36,7,1,13
NA,2003,2,3,1,3,1,NA,NA,1.2622894826,37,7,1,1
1,1965,2,5,6,2,1,NA,NA,0.4965772301,13,2,1,10
2,1953,1,2,1,3,12,NA,NA,0.7391226025,17,7,1,4
2,1945,2,5,5,4,1,8,2,0.1799585274,12,6,1,5
6,1990,1,4,1,1,11,NA,NA,NA,51,4,2,4
1,1982,2,4,3,1,9,2,2,NA,36,2,1,8
2,1996,1,2,1,4,1,NA,NA,NA,37,4,1,6
1,1965,2,4,2,2,12,NA,NA,0.142904935,22,2,1,97
1,1997,1,5,1,1,5,3,2,1.4393943774,36,1,1,12
2,1973,2,2,6,4,11,2,1,0.8809612941,55,4,1,1
2,1972,1,1,1,4,1,NA,NA,3.3287685401,51,7,1,6
1,1958,1,3,3,3,1,NA,NA,NA,20,1,1,5
2,1957,1,4,1,4,1,1,2,0.9868492801,21,7,1,11
1,1962,2,6,1,2,2,3,2,1.1303861546,24,3,1,13
NA,2003,2,3,1,3,12,3,2,NA,41,5,3,12
2,1977,2,1,1,4,10,NA,NA,0.492636607,21,6,1,97
NA,2004,2,1,3,1,11,3,2,NA,2,4,2,3
2,1971,2,5,1,2,2,3,2,1.1576760793,36,7,1,97
2,1952,2,5,7,2,1,2,2,0.1769360955,48,5,1,6
6,2001,2,3,1,2,11,3,1,NA,25,1,2,6
1,1988,2,5,7,1,10,3,1,0.2792992765,12,3,1,9
6,2000,2,3,2,1,1,2,2,NA,48,7,1,6
6,1992,1,3,3,1,11,NA,NA,NA,6,8,1,97
NA,2004,2,3,1,2,10,2,2,NA,12,4,1,7
1,1987,1,2,2,2,1,3,2,NA,13,6,1,5
1,1993,1,4,1,1,3,NA,NA,NA,6,6,1,7
1,1985,1,2,1,1,11,NA,NA,NA,19,2,1,6
1,1956,1,3,1,3,11,3,2,NA,17,3,1,5
1,1993,2,2,1,4,11,1,2,NA,27,2,1,5
1,2002,2,4,1,2,1,1,1,2.2580974683,53,5,1,10
2,1975,1,1,1,1,1,1,2,5.9993905758,5,7,1,3
1,1961,2,3,2,2,1,NA,NA,0.5152382806,13,1,1,5
1,1948,1,3,1,4,2,1,1,0.3416172346,25,6,1,11
1,1982,1,2,2,2,9,1,2,1.9010424772,39,3,1,97
2,1985,2,2,1,2,2,1,2,0.8039530225,55,6,1,11
1,1975,1,4,3,2,9,NA,NA,0.557297728,34,1,1,10
2,1936,2,2,1,2,3,1,2,1.2652611997,29,7,1,3
2,1966,2,2,1,4,1,2,2,0.8969988695,21,7,1,5
2,1960,2,2,1,1,12,2,2,0.6949446538,48,6,1,9
1,2000,2,5,1,2,1,3,2,2.0970977406,6,3,1,7
6,1949,2,2,1,1,11,3,2,NA,32,2,2,97
1,1974,2,4,4,2,7,3,2,4.1476657023,6,3,1,97
1,1963,2,2,6,1,1,1,1,0.5044216601,1,1,1,2
2,1993,1,2,1,4,1,3,2,NA,39,7,1,3
2,1996,2,2,6,1,1,2,2,1.0235591324,12,6,1,5
2,1973,2,2,1,2,1,3,2,1.3785301666,5,7,1,97
NA,2003,2,3,1,2,11,NA,NA,NA,34,1,1,11
1,1977,2,2,3,2,9,3,2,0.7697429013,48,1,1,10
1,1979,2,2,1,1,9,3,2,0.5376151266,32,1,1,7
1,1968,1,3,1,3,11,3,2,0.6468446506,53,3,1,4
1,1999,2,2,2,1,3,3,1,1.7532892169,32,1,1,2
1,1976,2,6,2,1,11,3,2,NA,13,2,1,9
1,1987,1,4,1,2,2,3,2,NA,34,1,1,9
1,2001,1,4,3,2,11,3,2,0.9620132601,12,1,1,9
6,1968,2,2,1,4,11,1,1,0.5510277823,40,5,1,6
2,1967,2,5,7,2,2,8,2,0.3386204619,18,5,1,97
3,1964,1,4,1,1,11,3,2,NA,6,5,1,8
6,1955,1,3,1,2,11,3,2,NA,51,4,1,6
2,2001,2,3,1,2,2,3,2,2.5974420145,55,7,1,2
6,1988,2,2,1,4,11,3,2,NA,24,4,1,4
1,1984,1,3,6,1,11,3,2,NA,6,3,1,6
2,1982,2,2,1,2,9,2,2,NA,12,7,1,10
1,1959,2,2,1,2,5,3,1,0.7318877971,17,1,1,7
2,1997,1,5,3,2,1,NA,NA,1.0683045141,6,7,1,12
2,1955,1,3,1,3,1,1,2,0.9106548964,48,7,1,9
1,1955,1,4,4,1,7,3,2,1.8274312514,4,2,1,7
2,1958,2,3,3,1,1,NA,NA,0.4969851939,48,7,1,4
1,1960,2,2,1,2,1,3,2,0.8004450064,40,4,1,3
2,1982,1,4,1,1,11,1,1,1.7609797769,37,4,1,5
1,1976,2,5,4,1,11,3,2,2.6406343238,6,2,1,10
1,1983,1,5,7,1,10,NA,NA,0.3108408312,48,3,1,5
1,1971,1,1,1,2,9,NA,NA,2.8171589396,35,2,1,11
2,1956,2,2,1,2,1,2,2,NA,26,7,1,12
1,1998,1,2,2,2,6,8,1,NA,48,2,1,1
1,1994,2,4,3,1,2,3,2,NA,6,2,1,7
3,1993,2,4,1,2,12,2,2,0.701293515,36,2,1,5
1,1976,3,3,1,1,11,2,1,0.705184267,8,3,1,6
6,2002,2,3,1,2,9,3,1,NA,19,1,1,10
1,1965,2,3,2,3,1,3,2,0.6402728797,51,1,1,6
1,1943,1,4,1,4,2,1,2,NA,55,4,1,11
6,1983,1,1,1,4,11,NA,NA,3.0529351182,41,2,1,2
6,1983,2,2,1,1,1,8,2,0.3580820249,20,7,1,3
5,1967,2,5,1,3,12,NA,2,1.0424839453,53,4,1,6
1,1967,2,5,2,1,1,3,2,0.8069294755,48,1,1,3
2,1957,2,5,7,4,12,2,2,0.5374636937,26,6,1,97
6,1971,3,2,3,1,11,3,2,1.3030586105,6,2,1,9
2,1941,2,5,5,1,1,3,2,0.1769360955,48,5,1,5
NA,2003,2,2,1,1,11,3,2,NA,12,5,2,10
1,1992,2,2,2,1,11,NA,NA,1.3117918948,22,6,1,6
2,1964,1,4,1,2,1,3,2,NA,32,7,1,7
2,1979,2,2,1,1,1,3,2,0.885706963,17,7,1,2
6,1990,1,3,2,1,12,3,2,NA,31,3,2,4
6,1983,1,2,6,1,2,3,2,NA,17,2,3,8
1,1943,2,5,1,4,1,2,2,0.7535072661,27,2,1,5
